132.145.113.148,2087,2087,true,CF优选_日本_JP_NRT
132.145.120.182,8080,8080,false,CF优选_日本_JP_NRT
158.101.90.190,2096,2096,true,CF优选_日本_JP_NRT
132.145.126.204,2095,2095,false,CF优选_日本_JP_NRT
151.145.66.219,80,80,false,CF优选_日本_JP_NRT
152.70.98.174,8443,8443,true,CF优选_日本_JP_NRT
138.3.210.114,8080,8080,false,CF优选_日本_JP_NRT
158.101.142.103,8080,8080,false,CF优选_日本_JP_NRT
131.186.59.94,2086,2086,false,CF优选_日本_JP_NRT
151.145.69.174,2087,2087,true,CF优选_日本_JP_NRT
158.101.159.181,80,80,false,CF优选_日本_JP_NRT
141.147.36.12,443,443,true,CF优选_德国_DE_FRA
158.101.136.239,2052,2052,false,CF优选_日本_JP_NRT
152.70.107.26,2087,2087,true,CF优选_日本_JP_NRT
158.101.159.212,8080,8080,false,CF优选_日本_JP_NRT
131.186.63.184,2052,2052,false,CF优选_日本_JP_NRT
132.145.112.247,2052,2052,false,CF优选_日本_JP_NRT
155.248.162.160,2095,2095,false,CF优选_日本_JP_NRT
130.162.54.206,443,443,true,CF优选_德国_DE_FRA
152.70.107.26,2082,2082,false,CF优选_日本_JP_NRT
155.248.160.83,2086,2086,false,CF优选_日本_JP_NRT
143.47.225.135,443,443,true,CF优选_德国_DE_FRA
158.101.68.48,2082,2082,false,CF优选_日本_JP_NRT
89.168.103.247,443,443,true,CF优选_德国_DE_FRA
132.145.246.174,443,443,true,CF优选_德国_DE_FRA
158.101.154.70,2087,2087,true,CF优选_日本_JP_NRT
144.21.32.193,2087,443,true,CF优选_Europe__AMS
130.61.199.164,443,443,true,CF优选_德国_DE_FRA
152.70.106.13,2052,2052,false,CF优选_日本_JP_NRT
158.101.155.158,2082,2082,false,CF优选_日本_JP_NRT
158.101.137.74,2083,2083,true,CF优选_日本_JP_NRT
131.186.47.255,8880,8880,false,CF优选_日本_JP_NRT
151.145.74.199,2096,2096,true,CF优选_日本_JP_NRT
131.186.58.151,8880,8880,false,CF优选_日本_JP_NRT
132.145.112.168,2052,2052,false,CF优选_日本_JP_NRT
141.147.169.131,2053,2053,true,CF优选_日本_JP_NRT
131.186.38.135,2086,2086,false,CF优选_日本_JP_NRT
158.101.89.33,80,80,false,CF优选_日本_JP_NRT
150.230.118.12,443,443,true,CF优选_德国_DE_FRA
131.186.45.88,80,80,false,CF优选_日本_JP_NRT
130.162.58.1,443,443,true,CF优选_德国_DE_FRA
138.3.222.204,2096,2096,true,CF优选_日本_JP_NRT
132.145.126.21,2095,2095,false,CF优选_日本_JP_NRT
168.138.206.236,80,80,false,CF优选_日本_JP_NRT
89.168.70.226,443,443,true,CF优选_德国_DE_FRA
151.145.75.28,2053,2053,true,CF优选_日本_JP_NRT
152.70.106.195,8880,8880,false,CF优选_日本_JP_NRT
130.162.51.114,443,443,true,CF优选_德国_DE_FRA
158.101.155.246,2096,2096,true,CF优选_日本_JP_NRT
158.101.150.74,2083,2083,true,CF优选_日本_JP_NRT
151.145.68.104,2052,2052,false,CF优选_日本_JP_NRT
141.148.233.181,443,443,true,CF优选_德国_DE_FRA
141.147.189.242,2082,2082,false,CF优选_日本_JP_NRT
155.248.160.116,8080,8080,false,CF优选_日本_JP_NRT
138.3.210.114,8880,8880,false,CF优选_日本_JP_NRT
131.186.47.223,2083,2083,true,CF优选_日本_JP_NRT
152.70.106.195,2095,2095,false,CF优选_日本_JP_NRT
141.147.175.230,8443,8443,true,CF优选_日本_JP_NRT
138.3.220.4,2086,2086,false,CF优选_日本_JP_NRT
131.186.35.189,2053,2053,true,CF优选_日本_JP_NRT
158.101.88.214,8443,8443,true,CF优选_日本_JP_NRT
158.101.146.160,2096,2096,true,CF优选_日本_JP_NRT
131.186.34.244,2052,2052,false,CF优选_日本_JP_NRT
158.101.146.160,8880,8880,false,CF优选_日本_JP_NRT
158.101.68.48,2052,2052,false,CF优选_日本_JP_NRT
131.186.43.207,2083,2083,true,CF优选_日本_JP_NRT
158.101.89.33,2082,2082,false,CF优选_日本_JP_NRT
158.101.154.70,80,80,false,CF优选_日本_JP_NRT
89.168.84.8,443,443,true,CF优选_德国_DE_FRA
132.145.124.198,2052,2052,false,CF优选_日本_JP_NRT
158.101.154.70,2095,2095,false,CF优选_日本_JP_NRT
168.138.205.195,8880,8880,false,CF优选_日本_JP_NRT
158.101.158.251,2083,2083,true,CF优选_日本_JP_NRT
158.101.69.12,8080,8080,false,CF优选_日本_JP_NRT
158.101.69.144,8880,8880,false,CF优选_日本_JP_NRT
138.3.223.50,8080,8080,false,CF优选_日本_JP_NRT
132.145.123.112,8443,8443,true,CF优选_日本_JP_NRT
132.145.121.123,80,80,false,CF优选_日本_JP_NRT
129.159.197.137,8443,443,true,CF优选_德国_DE_FRA
158.101.158.251,2086,2086,false,CF优选_日本_JP_NRT
132.145.112.247,2086,2086,false,CF优选_日本_JP_NRT
138.2.163.29,443,443,true,CF优选_Europe__AMS
138.3.217.39,2087,2087,true,CF优选_日本_JP_NRT
158.101.154.70,8080,8080,false,CF优选_日本_JP_NRT
138.3.217.39,2053,2053,true,CF优选_日本_JP_NRT
151.145.70.28,2053,2053,true,CF优选_日本_JP_NRT
138.2.151.106,443,443,true,CF优选_North America__EWR
131.186.62.26,2053,2053,true,CF优选_日本_JP_NRT
138.3.223.70,2095,2095,false,CF优选_日本_JP_NRT
158.178.153.217,443,443,true,CF优选_德国_DE_FRA
132.145.123.143,8880,8880,false,CF优选_日本_JP_NRT
131.186.63.127,2083,2083,true,CF优选_日本_JP_NRT
132.145.123.238,2086,2086,false,CF优选_日本_JP_NRT
152.70.106.13,2082,2082,false,CF优选_日本_JP_NRT
144.21.38.144,443,443,true,CF优选_德国_DE_FRA
141.148.230.246,443,443,true,CF优选_德国_DE_FRA
131.186.46.75,2096,2096,true,CF优选_日本_JP_NRT
158.101.142.103,2082,2082,false,CF优选_日本_JP_NRT
152.70.99.187,80,80,false,CF优选_日本_JP_NRT
132.145.112.247,8080,8080,false,CF优选_日本_JP_NRT
132.145.126.21,2086,2086,false,CF优选_日本_JP_NRT
131.186.60.162,2052,2052,false,CF优选_日本_JP_NRT
158.101.158.238,2086,2086,false,CF优选_日本_JP_NRT
132.145.121.123,2083,2083,true,CF优选_日本_JP_NRT
151.145.65.203,80,80,false,CF优选_日本_JP_NRT
155.248.160.83,80,80,false,CF优选_日本_JP_NRT
131.186.63.184,8880,8880,false,CF优选_日本_JP_NRT
138.3.220.4,8443,8443,true,CF优选_日本_JP_NRT
152.70.106.21,8880,8880,false,CF优选_日本_JP_NRT
131.186.36.248,2052,2052,false,CF优选_日本_JP_NRT
141.147.191.132,2053,2053,true,CF优选_日本_JP_NRT
131.186.41.255,8443,8443,true,CF优选_日本_JP_NRT
132.145.123.112,2086,2086,false,CF优选_日本_JP_NRT
138.3.223.70,8080,8080,false,CF优选_日本_JP_NRT
168.138.200.159,2052,2052,false,CF优选_日本_JP_NRT
132.145.123.112,2083,2083,true,CF优选_日本_JP_NRT
131.186.59.94,8080,8080,false,CF优选_日本_JP_NRT
141.147.182.76,2083,2083,true,CF优选_日本_JP_NRT
138.3.220.4,2053,2053,true,CF优选_日本_JP_NRT
138.3.212.162,8080,8080,false,CF优选_日本_JP_NRT
132.145.113.148,80,80,false,CF优选_日本_JP_NRT
132.145.123.112,2096,2096,true,CF优选_日本_JP_NRT
